"String ID","Source text","Translation","Context","Path","Filename"
"174","errore","errore","","SYSTEM","error.wav"
"175","trim centrato","trim centrato","","SYSTEM","midtrim.wav"
"176","massimo trim raggiunto","massimo trim raggiunto","","SYSTEM","maxtrim.wav"
"177","minimo trim raggiunto","minimo trim raggiunto","","SYSTEM","mintrim.wav"
"178","assorbimento elevato","assorbimento elevato","","SYSTEM","highmah.wav"
"179","temperatura elevata","temperatura elevata","","SYSTEM","hightemp.wav"
"180","Segnale radio basso","Segnale radio basso","","SYSTEM","rssi_org.wav"
"181","Segnale radio critico","Segnale radio critico","","SYSTEM","rssi_red.wav"
"182","Problema all'antenna della radio","Problema all'antenna della radio","","SYSTEM","swr_red.wav"
"183","Telemetria assente","Telemetria assente","","SYSTEM","telemko.wav"
"184","Telemetria disponibile","Telemetria disponibile","","SYSTEM","telemok.wav"
"185","Trainer connected","Allenatore collegato","","SYSTEM","trainco.wav"
"186","Segnale trainer perso","Segnale trainer perso","","SYSTEM","trainko.wav"
"187","Segnale trainer disponibile","Segnale trainer disponibile","","SYSTEM","trainok.wav"
"188","Sensore perso","Sensore perso","","SYSTEM","sensorko.wav"
"189","sovraccarico servo","sovraccarico servo","","SYSTEM","servoko.wav"
"190","sovraccarico di alimentazione","sovraccarico di alimentazione","","SYSTEM","rxko.wav"
"191","ricevente ancora connessa","ricevente ancora connessa","","SYSTEM","modelpwr.wav"
"192","timer","timer","","SYSTEM","0155.wav"
"193","tensione","tensione","","SYSTEM","0157.wav"
"194","tensione","tensione","","SYSTEM","0158.wav"
"195","trasmissione","trasmissione","","SYSTEM","0159.wav"
"196","ricezione","ricezione","","SYSTEM","0160.wav"
"197","altitudine","altitudine","","SYSTEM","0161.wav"
"198","motore","motore","","SYSTEM","0162.wav"
"199","carburante","carburante","","SYSTEM","0163.wav"
"200","temperatura","temperatura","","SYSTEM","0164.wav"
"201","temperatura","temperatura","","SYSTEM","0165.wav"
"202","velocità","velocità","","SYSTEM","0166.wav"
"203","distanza","distanza","","SYSTEM","0167.wav"
"204","altitudine","altitudine","","SYSTEM","0168.wav"
"205","cella lipo","cella lipo","","SYSTEM","0169.wav"
"206","totale lipo","totale lipo","","SYSTEM","0170.wav"
"207","tensione","tensione","","SYSTEM","0171.wav"
"208","corrente","corrente","","SYSTEM","0172.wav"
"209","consumo","consumo","","SYSTEM","0173.wav"
"210","potenza","potenza","","SYSTEM","0174.wav"
"211","accelerazione X","accelerazione X","","SYSTEM","0175.wav"
"212","accelerazione Y","accelerazione Y","","SYSTEM","0176.wav"
"213","accelerazione Z","accelerazione Z","","SYSTEM","0177.wav"
"214","direzione","direzione","","SYSTEM","0178.wav"
"215","variometro","variometro","","SYSTEM","0179.wav"
"216","minimo","minimo","","SYSTEM","0180.wav"
"217","massimo","massimo","","SYSTEM","0181.wav"
"218","carrello chiuso","carrello chiuso","","","gearup.wav"
"219","carrello aperto","carrello aperto","","","geardn.wav"
"220","flap rientrati","flap rientrati","","","flapup.wav"
"221","flap estesi","flap estesi","","","flapdn.wav"
"222","spoiler su","spoiler su","","","splrup.wav"
"223","spoiler giù","spoiler giù","","","splrdn.wav"
"224","atterraggio","atterraggio","","","attero.wav"
"225","modalità maestro attiva","modalità maestro attiva","","","trnon.wav"
"226","modalità maestro disattiva","modalità maestro disattiva","","","trnoff.wav"
"227","motore spento","motore spento","","","engoff.wav"
"228","troppo alto","troppo alto","","","tohigh.wav"
"229","troppo basso","troppo basso","","","tolow.wav"
"230","batteria scarica","batteria scarica","","","lowbat.wav"
"231","crow attivato","crow attivato","","","crowon.wav"
"232","crow disattivato","crow disattivato","","","crowof.wav"
"233","segnale radio basso","segnale radio basso","","","siglow.wav"
"234","segnale radio critico","segnale radio critico","","","sigcrt.wav"
"235","modalità velocità","modalità velocità","","","spdmod.wav"
"236","modalità termica","modalità termica","","","thmmod.wav"
"237","modalità volo normale","modalità volo normale","","","nrmmod.wav"
"238","modalità atterraggio","modalità atterraggio","","","lnding.wav"
"239","modalità acro","modalità acro","","","acro.wav"
"240","flight mode 1","fase di volo 1","","","fltmd1.wav"
"241","flight mode 2","fase di volo 2","","","fltmd2.wav"
"242","flight mode 3","fase di volo 3","","","fltmd3.wav"
"243","flight mode 4","fase di volo 4","","","fltmd4.wav"
"244","flight mode 5","fase di volo 5","","","fltmd5.wav"
"245","flight mode 6","fase di volo 6","","","fltmd6.wav"
"246","flight mode 7","fase di volo 7","","","fltmd7.wav"
"247","flight mode 8","fase di volo 8",,,"fltmd8.wav"
"248","flight mode 9","fase di volo 9",,,"fltmd9.wav"
"249","variometro attivato","variometro attivato","","","vrion.wav"
"250","variometro disabilitato","variometro disabilitato","","","vrioff.wav"
"251","fase di volo power","fase di volo power","","","fm-pwr.wav"
"252","fase di volo land","fase di volo land","","","fm-lnd.wav"
"253","fase di volo planata","fase di volo planata","","","fm-flt.wav"
"254","fase di volo velocità","fase di volo velocità","","","fm-spd.wav"
"255","fase di volo veloce","fase di volo veloce","","","fm-fst.wav"
"256","fase di volo normale","fase di volo normale","","","fm-nrm.wav"
"257","fase di volo cruise","fase di volo cruise","","","fm-crs.wav"
"258","fase di volo acro","fase di volo acro","","","fm-acr.wav"
"259","fase di volo race","fase di volo race","","","fm-rce.wav"
"260","fase di volo lancio","fase di volo lancio","","","fm-lch.wav"
"261","fase di volo ping","fase di volo ping","","","fm-png.wav"
"262","fase di volo termica","fase di volo termica","","","fm-thm.wav"
"263","fase di volo termica sinistra","fase di volo termica sinistra","","","fm-thl.wav"
"264","fase di volo termica destra","fase di volo termica destra","","","fm-thr.wav"
"265","autorotation","","heli","","auro.wav"
"266","Telemetry connected","Telemetria collegata","","SYSTEM","telemco.wav"
"267","level mode","modalità livello","flight controller","","lvlmod.wav"
