"String ID","Source text","Translation","Context","Path","Filename"
"177","punto tres","punto tres","","SYSTEM","0170.wav"
"178","punto cuatro","punto cuatro","","SYSTEM","0171.wav"
"179","punto cinco","punto cinco","","SYSTEM","0172.wav"
"180","punto seis","punto seis","","SYSTEM","0173.wav"
"181","punto siete","punto siete","","SYSTEM","0174.wav"
"182","punto ocho","punto ocho","","SYSTEM","0175.wav"
"183","punto nueve","punto nueve","","SYSTEM","0176.wav"
"184","compensador centrado","compensador centrado","","SYSTEM","midtrim.wav"
"185","compensador máximo","compensador máximo","","SYSTEM","maxtrim.wav"
"186","compensador mínimo","compensador mínimo","","SYSTEM","mintrim.wav"
"187","temporizador 1 terminado","temporizador 1 terminado","","SYSTEM","timovr1.wav"
"188","temporizador 2 terminado","temporizador 2 terminado","","SYSTEM","timovr2.wav"
"189","temporizador 3 terminado","temporizador 3 terminado","","SYSTEM","timovr3.wav"
"190","batería del transmisor baja","batería del transmisor baja","","SYSTEM","lowbatt.wav"
"191","alarma de inactividad","alarma de inactividad","","SYSTEM","inactiv.wav"
"192","alerta de acelerador","alerta de acelerador","","SYSTEM","thralert.wav"
"193","alerta de interruptor","alerta de interruptor","","SYSTEM","swalert.wav"
"194","mala e-prom","mala e-prom","","SYSTEM","eebad.wav"
"195","Bienvenido a edch Ti eX","Bienvenido a edch Ti eX","","SYSTEM","hello.wav"
"196","señal de RF baja","señal de RF baja","","SYSTEM","rssi_org.wav"
"197","Señal de RF crítica","Señal de RF crítica","","SYSTEM","rssi_red.wav"
"198","antena de radio defectuosa","antena de radio defectuosa","","SYSTEM","swr_red.wav"
"199","telemetría perdida","telemetría perdida","","SYSTEM","telemko.wav"
"200","telemetría recuperada","telemetría recuperada","","SYSTEM","telemok.wav"
"201","señal del entrenador perdida","señal del entrenador perdida","","SYSTEM","trainko.wav"
"202","señal del entrenador recuperada","señal del entrenador recuperada","","SYSTEM","trainok.wav"
"203","sensor perdido","sensor perdido","","SYSTEM","sensorko.wav"
"204","sobrecarga del servo","sobrecarga del servo","","SYSTEM","servoko.wav"
"205","sobrecarga de energía","sobrecarga de energía","","SYSTEM","rxko.wav"
"206","el receptor sigue conectado","el receptor sigue conectado","","SYSTEM","modelpwr.wav"
"207","armado","armado","","","armed.wav"
"208","desarmado","desarmado","","","disarm.wav"
"209","acelerador cortado","acelerador cortado","","","thrcut.wav"
"210","acelerador activo","acelerador activo","","","thract.wav"
"211","Tren arriba","Tren arriba","","","gearup.wav"
"212","tren abajo","tren abajo","","","geardn.wav"
"213","flap arriba","flap arriba","","","flapup.wav"
"214","flap abajo","flap abajo","","","flapdn.wav"
"215","spóiler arriba","spóiler arriba","","","splrup.wav"
"216","spóiler abajo","spóiler abajo","","","splrdn.wav"
"217","entrenador activo","entrenador activo","","","trnon.wav"
"218","entrenador inactivo","entrenador inactivo","","","trnoff.wav"
"219","motor apagado","motor apagado","","","engoff.wav"
"220","demasiado alto","demasiado alto","","","tohigh.wav"
"221","demasiado bajo","demasiado bajo","","","tolow.wav"
"222","batería baja","batería baja","","","lowbat.wav"
"223","aleteo activo","aleteo activo","","","crowon.wav"
"224","aleteo inactivo","aleteo inactivo","","","crowof.wav"
"225","señal de RF baja","señal de RF baja","","","siglow.wav"
"226","señal de RF crítica","señal de RF crítica","","","sigcrt.wav"
"227","LQ","LQ","","","lq.wav"
"228","Modo RF","Modo RF","","","rfmode.wav"
"229","modo de alta velocidad activo","modo de alta velocidad activo","","","spdmod.wav"
"230","modo térmico activado","modo térmico activado","","","thmmod.wav"
"231","modo normal activado","modo normal activado","","","nrmmod.wav"
"232","modo de aterrizaje activado","modo de aterrizaje activado","","","lnding.wav"
